-3.289621533838741341e-01	-5.316506714662743160e-01	2.562845280131198500e-02	1.609583887534906221e+00	-1.781603071998088206e+00	4.349993075336906934e+00
-1.837956586635218492e-01	-4.152796341595335061e-01	-4.708358818844304849e-02	2.047144022178972733e+00	-1.867146191446676040e+00	4.109581459772314815e+00
-7.937147531211968809e-02	-3.218192561223540693e-01	-1.038598762529263086e-01	2.213501577232404927e+00	-1.658148939038483149e+00	3.950522574727789671e+00
-6.883050532836441568e-03	-2.424743882505185910e-01	-1.513294181036052011e-01	2.193370246189688011e+00	-1.293517047620748706e+00	3.836399481195199801e+00
4.376239107489603847e-02	-1.724279864202613588e-01	-1.905027270133666517e-01	2.037799398447696309e+00	-8.555320112346256334e-01	3.770295113672401222e+00
7.773848988289157325e-02	-1.080482807686127117e-01	-2.200965034240884854e-01	1.825041422811280345e+00	-4.168294483634365499e-01	3.736563209680998199e+00
9.718783762561945816e-02	-5.146069853516836018e-02	-2.442581941606529472e-01	1.547815012435500792e+00	-1.238701498033029091e-02	3.712096869869347948e+00
1.065367084211884946e-01	-1.925439921210567173e-03	-2.627503689402290177e-01	1.258451193946970470e+00	3.279593953809913920e-01	3.704018546872773321e+00
1.064108357404348476e-01	4.016654933401151567e-02	-2.765033911145599599e-01	9.299777203486558896e-01	5.963883249597097258e-01	3.700401502871947024e+00
1.013273261651779222e-01	7.383457321543811236e-02	-2.860487284778093775e-01	6.346542204366707463e-01	7.873444816682975134e-01	3.695980487460644337e+00
9.051589432505703636e-02	1.011055598275213407e-01	-2.935504601815094317e-01	3.462224550286633895e-01	9.139651105808312970e-01	3.678985244552400946e+00
7.771689822136200465e-02	1.206890119213371859e-01	-2.968215705295819129e-01	1.241066344502598784e-01	9.729505077854476713e-01	3.685485604706108198e+00
6.272641307443593828e-02	1.334264356038237231e-01	-2.975594640441790451e-01	-9.879177599606400739e-02	9.914701449776790465e-01	3.667083255220319415e+00
4.708243320790970327e-02	1.425281137112195673e-01	-2.981027448821653159e-01	-2.950816084239353820e-01	9.396413656539881476e-01	3.667255150522136020e+00
3.237808029085260941e-02	1.437939876539118811e-01	-2.960467955538355622e-01	-4.125568055683062063e-01	8.675858635937137020e-01	3.654710400909391588e+00
1.914425815200949260e-02	1.434070596561811128e-01	-2.941566853333218989e-01	-5.107686979244749903e-01	7.629061840038040554e-01	3.630657915064089636e+00
5.282802019533368483e-03	1.368944198760841113e-01	-2.904072458435113524e-01	-5.821241779721988419e-01	6.529742460440062235e-01	3.641519261577579325e+00
-7.040607531129523117e-03	1.270038811715283045e-01	-2.875679349157296283e-01	-6.212144666262091608e-01	5.451738108806341021e-01	3.610308662963788606e+00
-1.648834701433436398e-02	1.179323301607230340e-01	-2.844381343035571885e-01	-6.473522902215849140e-01	4.084131877625675200e-01	3.603837515558851567e+00
-2.436853344494296567e-02	1.055050306725173054e-01	-2.807758981290252587e-01	-6.337863162209045331e-01	2.858063873270283994e-01	3.608860130179194492e+00
-2.929566432743857876e-02	9.215361758629687927e-02	-2.779758446396272120e-01	-5.941811848983742372e-01	1.758735363551482134e-01	3.608006394840164610e+00
-3.497372477297491788e-02	7.760616286550987841e-02	-2.738043253313025005e-01	-5.615742978245948924e-01	7.742598089885804891e-02	3.588542879586209988e+00
-3.836896822715040595e-02	6.416435643988707693e-02	-2.718469715543301857e-01	-4.954569739822574093e-01	-1.933879009812788929e-02	3.587845030411273228e+00
-3.967274399381243155e-02	5.192790390937333800e-02	-2.698622398540554412e-01	-4.433224981222027572e-01	-9.569925001541942922e-02	3.569087495828706658e+00
-4.021954094052955508e-02	3.927348001471454159e-02	-2.669395022280813268e-01	-3.777247904214448004e-01	-1.644455129605347232e-01	3.574100531194402741e+00
-3.997147034810438759e-02	2.857051225039818759e-02	-2.656797781821758631e-01	-2.984082612699685555e-01	-2.060165331641367614e-01	3.585356690490417719e+00
-3.840419092808953355e-02	2.035431009445489575e-02	-2.631719323824101009e-01	-2.403260685879092806e-01	-2.374076442808223941e-01	3.542725491927893877e+00
-3.464183355142962800e-02	1.165036726853339866e-02	-2.622419474968397668e-01	-1.814203231053839738e-01	-2.412084243588456522e-01	3.559825373279922545e+00
-3.025573431644802691e-02	5.850473847060342139e-03	-2.619393818108978755e-01	-1.429719540878257034e-01	-2.707515714717075861e-01	3.553823086656205721e+00
-2.795974014011133948e-02	-1.193177462527074059e-03	-2.606080424762142744e-01	-9.106164385714704546e-02	-2.708856610949544885e-01	3.529027442649578461e+00
-2.352613290571917148e-02	-4.599717395016120203e-03	-2.600956796276104876e-01	-4.560779385894891957e-02	-2.472511418618753010e-01	3.522606327013186878e+00
-2.053192265613296152e-02	-7.140699414899177866e-03	-2.582424030981810836e-01	1.476767338211559810e-04	-2.224172531007676534e-01	3.522027863688484750e+00
-1.549870006818257484e-02	-9.274557638233172155e-03	-2.587106668390193320e-01	1.220641989040083253e-02	-2.171889737899725392e-01	3.516050033950541387e+00
-1.180800380897794807e-02	-8.968586137070818851e-03	-2.577745758750857874e-01	5.130860466688569321e-02	-1.897137055101599801e-01	3.510020527270750534e+00
-9.639953472482004626e-03	-1.026483097178120148e-02	-2.576729401688547805e-01	5.724154545981241515e-02	-1.585874204365754214e-01	3.491517598254843868e+00
-7.411020231436443728e-03	-8.305172246032390196e-03	-2.571497437231702876e-01	8.340864191800895222e-02	-1.238767558017446202e-01	3.479541955562224675e+00
-4.528577150265965245e-03	-8.370024599605360369e-03	-2.575534693009589593e-01	8.954365122033525193e-02	-1.072918274053636656e-01	3.479537058544613259e+00
-3.118576942107694448e-03	-5.924353674465643316e-03	-2.570255886106451171e-01	8.301566249284170196e-02	-8.251300178011181097e-02	3.497478312386684607e+00
-9.208492353752349875e-04	-4.803104612796701284e-03	-2.591634113301704567e-01	8.963668752256082062e-02	-5.959318980006753086e-02	3.497767035997018326e+00
4.881212012628408092e-04	-3.178488660287278125e-03	-2.586338706630521567e-01	8.296534522087706254e-02	-3.484185155149660540e-02	3.509587992200132511e+00
1.228143968793510808e-03	-1.188168499027333208e-03	-2.598861058656456446e-01	8.326322961587606653e-02	-1.448397028233983086e-02	3.515797203866463772e+00
1.897152644818994247e-03	2.514963311087011454e-03	-2.594094519396538678e-01	7.025546955116179770e-02	-1.832366966660614604e-04	3.534023514915584308e+00
1.847638759031163848e-03	4.145665090989895073e-03	-2.612118633620706953e-01	5.045254736122978256e-02	-4.759479919253989388e-03	3.528484452270177485e+00
4.111045468258483007e-04	4.946232142746507382e-03	-2.624151336823829506e-01	3.784386801909878084e-02	1.643111793964267819e-02	3.534276407032279632e+00
1.884717288848413233e-03	7.353924333870174961e-03	-2.628767650010942480e-01	5.106503291073311024e-02	2.263852396168249126e-02	3.534797700856278979e+00
1.160595369614930185e-03	7.772098400641265677e-03	-2.628053197798983498e-01	4.482506159112847888e-02	3.369932963306651597e-02	3.546579672856762677e+00
1.084493427646325212e-03	9.448471202236286698e-03	-2.623732527092160760e-01	2.476411588881693993e-02	3.741202164843805689e-02	3.540609850522990598e+00
2.460026852996819585e-04	9.922653153515871918e-03	-2.624427586352777730e-01	-8.831423112395875297e-03	2.680285922926720077e-02	3.516642028203810000e+00
-4.697600408814237363e-04	1.032699386386366595e-02	-2.632843612016955714e-01	-1.498478549325216180e-02	3.027996867741591935e-02	3.528665176181298158e+00
2.623121033352195097e-04	1.234586604028195533e-02	-2.632892344605620716e-01	-8.531902399729451858e-03	4.041646132020106086e-02	3.516938163672659989e+00
-4.974573574662828970e-04	1.198888369036430444e-02	-2.615110456950468509e-01	-1.547159876520259880e-02	4.505078695257049015e-02	3.504500273622678463e+00
-5.607404125417773250e-04	1.201325660505020085e-02	-2.619639764008827587e-01	-3.543249140393167629e-02	4.135058244689386597e-02	3.504492604921680687e+00
-1.328399091335590206e-03	1.328806403184964666e-02	-2.615574815416473742e-01	-4.862363291641425000e-02	3.469488637578993506e-02	3.504614321904904628e+00
-2.008167110970677030e-03	1.287904205422757756e-02	-2.611524576451647039e-01	-3.542921876933310954e-02	2.786202407149693250e-02	3.492666452510427177e+00
-3.374490461002951913e-03	1.367389826595561200e-02	-2.615437530462482174e-01	-2.153524656277683302e-02	3.517351604404825305e-02	3.498732600720948938e+00
-2.687794634758087532e-03	1.410158231820822158e-02	-2.615897327288814744e-01	-2.818790180159841396e-02	2.442706795678603604e-02	3.510946994859394543e+00
-4.162376140960525120e-03	1.494167117331089353e-02	-2.624315633773338652e-01	-4.759095363992660310e-02	2.809945115947047600e-02	3.516919969910305532e+00
-4.839603514251338175e-03	1.288393495962775019e-02	-2.628374684954707385e-01	-4.062289969763083208e-02	2.478031998736705821e-02	3.528680894615016328e+00
-4.114451823495804406e-03	1.328681586637375095e-02	-2.629105736936769300e-01	-3.423957480553421751e-02	1.374700169830120333e-02	3.523019220262102458e+00
-4.082295211375487100e-03	1.245235776705776176e-02	-2.633419052825967110e-01	-2.737140693512146727e-02	1.012289280307659967e-02	3.535023835782759249e+00
-4.835624526388155459e-03	1.207099435491465478e-02	-2.633157433304696426e-01	-4.046429869411252711e-02	1.051645364282072226e-02	3.540814938157490488e+00
-4.810467856543286513e-03	1.205781876443030518e-02	-2.642781298227495634e-01	-3.375112521831685752e-02	-7.768095765954191600e-03	3.541271046615600326e+00
-5.499484345016515154e-03	1.247313741124768220e-02	-2.638006971417871105e-01	-2.673977075991126884e-02	-3.646843038701469419e-03	3.553190115340959299e+00
-5.463977299287351916e-03	1.161673158646482976e-02	-2.646651417061136602e-01	-2.008694853187431573e-02	-6.182691932771489096e-04	3.547181565647113288e+00
-5.502573659492398378e-03	1.000997249036793615e-02	-2.637957172103384540e-01	-2.716983148465834663e-02	-3.729305180491165883e-03	3.534829222394026083e+00
-5.509903081004283165e-03	1.084486082043515688e-02	-2.628843293999086894e-01	-2.711308684580712725e-02	3.881878423038470638e-03	3.540708344065700341e+00
-4.839194546558785864e-03	1.043305535977723936e-02	-2.638170882453748090e-01	-4.074920253967415085e-02	-4.000674547341570575e-03	3.528867111099678322e+00
-4.794219445498294242e-03	1.041219563115469704e-02	-2.638194837039217200e-01	-2.741307113229440873e-02	-4.061770283806359627e-03	3.528952615559326045e+00
-4.131791013256623339e-03	1.004254800597772536e-02	-2.620624378913758434e-01	-3.468244909303325185e-02	1.059122291440783847e-04	3.516602787144236686e+00
-4.087845683691526677e-03	9.200633303866971244e-03	-2.620631733727969981e-01	-2.148967126167905528e-02	1.732911189586405776e-05	3.510567993955926447e+00
-4.095254196039143681e-03	1.000719715487026831e-02	-2.629285424327750809e-01	-2.788627329087320361e-02	3.161973455238012432e-03	3.516714535099692451e+00
-4.131791013256623339e-03	1.004254800597772536e-02	-2.620624378913758434e-01	-3.468244909303325185e-02	1.059122291440783847e-04	3.516602787144236686e+00
-5.551040087388710992e-03	1.088681596048107249e-02	-2.612039758896659292e-01	-2.796960959228228516e-02	-2.742888695382222908e-03	3.504647206712135699e+00
-4.090794900106838917e-03	1.083462888205085836e-02	-2.615865585149240724e-01	-2.150491869143328350e-02	1.430868283609736114e-02	3.504554248061738431e+00
-4.113483059229802730e-03	1.003903481990993038e-02	-2.616071117268976565e-01	-2.805768785792342457e-02	3.867212472065617579e-03	3.516524951385585407e+00
-4.059118993676258044e-03	1.082539670833746609e-02	-2.625242149501714195e-01	-1.449159394035359760e-02	-3.750092106722863194e-03	3.522971929470487318e+00
-3.389220644197304521e-03	1.125242299449690647e-02	-2.625208559281749787e-01	-2.777081372042697338e-02	-3.795687008177783817e-03	3.534971391128109097e+00
-4.039781268158544082e-03	1.164293849585073051e-02	-2.620705487628678387e-01	-7.723479130703092554e-03	3.869551658539083228e-05	3.529014391360477454e+00
-4.729906618918503988e-03	1.120887769004438525e-02	-2.633682129751924172e-01	-7.308824914867395606e-03	-3.340783971904903726e-04	3.535080581908973674e+00
-4.028881428808664573e-03	9.980390903215168030e-03	-2.637945255649905008e-01	-1.386323039902065402e-02	-4.031269574669538169e-03	3.552964361439939545e+00
-4.056657438169308967e-03	9.148357993215349565e-03	-2.651119008352466055e-01	-2.717130081422311494e-02	-4.702900235680873564e-03	3.546948143045773438e+00
-3.302298351619643510e-03	1.035077637895837760e-02	-2.651397227645806431e-01	-1.393505547877482709e-02	-5.068973695319750616e-03	3.547277338319377193e+00
-4.732855437705952434e-03	1.037727501072669908e-02	-2.642055320239122818e-01	-1.369198281964995045e-02	2.981365650324044325e-03	3.546948100708121832e+00
