1.149796767975706097e-02	-2.245627452961300452e-03	-2.819209019906190328e-01	2.150022271755109293e-01	7.098040937502159142e-02	3.735247704973719607e+00
1.022349002084183694e-02	9.205914856062480389e-04	-2.813894305160018483e-01	2.611963407144022864e-01	1.166800569949947297e-01	3.669333464966214819e+00
1.089512014322942257e-02	6.260183754796477817e-03	-2.796962522544026442e-01	2.604395206125652562e-01	1.307745571342560087e-01	3.627856632084409227e+00
1.146885774052503609e-02	1.326711009752525733e-02	-2.770418870982518378e-01	2.326975505019496793e-01	1.735144012090996668e-01	3.561944610183104487e+00
1.130688917582852587e-02	1.666564108974685071e-02	-2.739931006543292469e-01	1.989495962885176605e-01	1.785270657377810988e-01	3.549791081558186789e+00
1.253617818044644450e-02	1.925626945728431405e-02	-2.715153140018871092e-01	1.580219912806176130e-01	1.579477808524845095e-01	3.532028410036126331e+00
1.292549077646508449e-02	2.153319516949857987e-02	-2.685488095945327558e-01	7.785100338713218937e-02	1.314582849593678437e-01	3.555853920520704037e+00
1.416432619577561586e-02	2.005714782557253134e-02	-2.660600865254001413e-01	3.732416916858860567e-02	9.030733965360537852e-02	3.579673764361089638e+00
1.392546594650013320e-02	1.944299925058701195e-02	-2.639800157899037103e-01	-2.238730375286268615e-02	4.617657124266494328e-02	3.627475913883888126e+00
1.304395835200407999e-02	1.509425079755270793e-02	-2.631684319351292878e-01	-6.862340872339622866e-02	1.727808992408763622e-03	3.674910199592869020e+00
1.440344334954172384e-02	9.441321859501076996e-03	-2.627620864967714631e-01	-8.836600723898113685e-02	-3.636823730815452738e-02	3.740355027610018368e+00
1.236316846345188181e-02	4.079705302843669723e-03	-2.653494220799768044e-01	-7.385896377723077944e-02	-5.763973871543076610e-02	3.782070441142419526e+00
1.383224638908249482e-02	-1.679259232890480125e-03	-2.675409748783024177e-01	-7.321629439259658145e-02	-8.656906697697269726e-02	3.847850459410675938e+00
1.254661114623490531e-02	-4.226859490010212439e-03	-2.701126330152536781e-01	-4.570567784606460737e-02	-8.726589509919735477e-02	3.865871945577740831e+00
1.207347976984698978e-02	-8.069919768216613637e-03	-2.730931160991594275e-01	8.327970744094859157e-03	-8.136917711697183586e-02	3.883857225005137082e+00
1.163179193541009904e-02	-9.519554178860457211e-03	-2.769224561503569326e-01	6.876937980827002583e-02	-5.167445363484290954e-02	3.866091782250414610e+00
9.790818102501618048e-03	-1.016105846609917027e-02	-2.807101067015587148e-01	1.360921393568959026e-01	-1.107336051165697111e-02	3.836269502334694437e+00
9.930502493301740508e-03	-7.812858010304072481e-03	-2.811085004437501311e-01	1.757916007523030455e-01	1.636317200795123217e-02	3.800611938415453750e+00
1.077547911088631849e-02	-3.428764358890099007e-03	-2.810541182182473285e-01	2.152326164228915428e-01	5.775636157455099617e-02	3.753065922640214325e+00
1.088341318365976251e-02	1.365550934789586113e-03	-2.809777544014457895e-01	2.478344517882556386e-01	1.097571117982443223e-01	3.681382592326411185e+00
1.229694598498540237e-02	6.268807059947076321e-03	-2.792350172769770822e-01	2.536996977896107119e-01	1.343555118756530886e-01	3.645740067032182452e+00
1.220089272457798579e-02	1.038357129270122553e-02	-2.778977344550588313e-01	2.328679320434062783e-01	1.661667885937929690e-01	3.585708907866933970e+00
1.205563947560111399e-02	1.621964408610063191e-02	-2.753610278004896550e-01	2.056600604463389437e-01	1.669886404458824636e-01	3.556159248002686013e+00
1.257771711506301682e-02	1.922903732896531770e-02	-2.728611381657555235e-01	1.651189868592474741e-01	1.467692504997443192e-01	3.550391563060991018e+00
1.372915615785894050e-02	2.107666029256011903e-02	-2.685509766213591831e-01	1.044325740261746183e-01	1.312019564793251991e-01	3.561988617019263614e+00
1.702465354525108804e-02	2.001776268039278522e-02	-2.664859571995106258e-01	3.704980675013269664e-02	9.647729855233055929e-02	3.597756976953981223e+00
1.463226880682151620e-02	1.900951807012153660e-02	-2.643363794848756498e-01	-2.901444496158023245e-02	6.361891471244784935e-02	3.633173146666830888e+00
1.448231516979047589e-02	1.506752890292697988e-02	-2.635731630363689071e-01	-6.856814225081031555e-02	8.364336414910522599e-03	3.692905364628664699e+00
1.438870816913195849e-02	8.617307536457473327e-03	-2.640297989557347513e-01	-1.010717435546880649e-01	-3.658828385035739483e-02	3.770257173996892419e+00
1.310267177262878363e-02	4.457917139060497969e-03	-2.666449520190639078e-01	-7.333057081511240582e-02	-5.822580018253592504e-02	3.812301730172876546e+00
1.385445068960784731e-02	-2.523902450448124724e-03	-2.693403927031869927e-01	-7.288633161930113680e-02	-1.015357792506200729e-01	3.860172116526026542e+00
1.399332581993743829e-02	-4.267412529092101670e-03	-2.714302659365599446e-01	-4.556381630362627000e-02	-8.821185150499805117e-02	3.884108248029292554e+00
1.213372528232341957e-02	-8.954078470649703969e-03	-2.752539158144196030e-01	1.545121981590791282e-02	-7.882047530797903212e-02	3.895997890773859496e+00
1.097495799093221175e-02	-9.966946575246233425e-03	-2.786528352514174856e-01	7.619436822340852622e-02	-5.564321445959558021e-02	3.890279018610417694e+00
1.123315327137705544e-02	-1.100059100242215676e-02	-2.815930361757876810e-01	1.363059814542214032e-01	-1.869841910547209718e-02	3.866396771076235694e+00
9.957786479262618895e-03	-7.023994369823281791e-03	-2.819020693151679247e-01	1.764046188466199538e-01	3.037110850522661831e-02	3.824586791095718752e+00
